cp_hex	char	count	block	category	name
U+5BFA	寺	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BFA
U+5C0E	導	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C0E
U+5C3C	尼	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C3C
U+5E76	并	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E76
U+5EB8	庸	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EB8
U+5EF6	延	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5EF6
U+5F0A	弊	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F0A
U+5F4A	彊	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F4A
U+5F7C	彼	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F7C
U+5FA7	徧	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FA7
U+5FFF	忿	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5FFF
U+6068	恨	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6068
U+6089	悉	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6089
U+620C	戌	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-620C
U+622E	戮	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-622E
U+623F	房	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-623F
U+63C6	揆	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63C6
U+63F4	援	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63F4
U+64AB	撫	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-64AB
U+64AD	播	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-64AD
U+6551	救	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6551
U+65CB	旋	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-65CB
U+664F	晏	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-664F
U+666E	普	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-666E
U+66AB	暫	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-66AB
U+66F5	曵	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-66F5
U+6736	朶	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6736
U+682A	株	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-682A
U+684E	桎	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-684E
U+688F	梏	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-688F
U+6945	楅	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6945
U+6B4E	歎	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B4E
U+6B98	殘	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B98
U+6C57	汗	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C57
U+6CC1	況	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6CC1
U+6E96	準	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E96
U+6EBC	溼	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6EBC
U+6FD5	濕	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6FD5
U+6FEB	濫	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6FEB
U+704C	灌	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-704C
U+70B3	炳	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-70B3
U+718F	熏	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-718F
U+71AF	熯	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-71AF
U+72C4	狄	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-72C4
U+74A0	璠	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-74A0
U+7587	疇	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7587
U+7687	皇	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7687
U+76CD	盍	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76CD
U+76F1	盱	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76F1
U+773C	眼	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-773C
U+777F	睿	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-777F
U+77CD	矍	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-77CD
U+7955	祕	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7955
U+7980	禀	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7980
U+7A0A	稊	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A0A
U+7A81	突	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A81
U+7AF9	竹	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7AF9
U+7BE4	篤	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7BE4
U+7C4D	籍	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7C4D
U+7CFB	系	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7CFB
U+7E23	縣	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7E23
U+7E41	繁	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7E41
U+7E47	繇	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7E47
U+7F94	羔	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F94
U+814A	腊	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-814A
U+81FA	臺	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-81FA
U+838A	莊	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-838A
U+843D	落	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-843D
U+8449	葉	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8449
U+845B	葛	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-845B
U+8521	蔡	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8521
U+85AA	薪	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-85AA
U+85DF	藟	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-85DF
U+885D	衝	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-885D
U+88D2	裒	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-88D2
U+8AA5	誥	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8AA5
U+8ABF	調	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8ABF
U+8C76	豶	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8C76
U+8CA2	貢	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CA2
U+8DA3	趣	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8DA3
U+8E44	蹄	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8E44
U+8E62	蹢	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8E62
U+8E85	躅	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8E85
U+8F1D	輝	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8F1D
U+8F3B	輻	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8F3B
U+9016	逖	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9016
U+904A	遊	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-904A
U+904F	遏	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-904F
U+9050	遐	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9050
U+90FD	都	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-90FD
U+91C7	采	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-91C7
U+95C7	闇	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-95C7
U+95DC	關	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-95DC
U+95E1	闡	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-95E1
U+9650	限	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9650
U+9670	陰	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9670
U+978F	鞏	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-978F
U+97FF	響	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-97FF
U+9999	香	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9999
U+99AE	馮	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-99AE
U+99F9	駹	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-99F9
U+9A45	驅	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9A45
U+9E75	鹵	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9E75
U+9ED4	黔	4	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9ED4
U+4F0D	伍	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F0D
U+4F38	伸	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F38
U+4F5A	佚	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F5A
U+4FCE	俎	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FCE
U+50FB	僻	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-50FB
U+5180	冀	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5180
U+5192	冒	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5192
U+51A0	冠	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51A0
U+51A6	冦	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51A6
U+51BD	冽	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-51BD
U+5207	切	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5207
U+5232	刲	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5232
U+523B	刻	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-523B
U+526F	副	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-526F
U+52E4	勤	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-52E4
U+536F	卯	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-536F
U+537C	卼	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-537C
U+5384	厄	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5384
U+53A8	厨	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53A8
U+53D9	叙	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-53D9
U+5599	喙	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5599
U+55E3	嗣	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-55E3
U+570D	圍	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-570D
U+5750	坐	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5750
U+57DF	域	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-57DF
U+5802	堂	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5802
U+589E	增	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-589E
U+58FA	壺	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-58FA
U+5924	夤	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5924
U+5962	奢	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5962
U+598A	妊	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-598A
U+59D4	委	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-59D4
U+5AE1	嫡	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5AE1
U+5B2A	嬪	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5B2A
U+5BBF	宿	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BBF
U+5BC4	寄	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BC4
U+5BD8	寘	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5BD8
U+5C0B	尋	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5C0B
U+5D29	崩	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5D29
U+5DDE	州	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5DDE
U+5E7C	幼	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5E7C
U+5ED9	廙	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5ED9
U+5F26	弦	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F26
U+5F99	徙	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5F99
U+6065	恥	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6065
U+6085	悅	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6085
U+6101	愁	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6101
U+6120	愠	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6120
U+6155	慕	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6155
U+61C8	懈	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-61C8
U+61D0	懐	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-61D0
U+6220	戠	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6220
U+62F1	拱	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-62F1
U+6387	掇	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6387
U+6388	授	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6388
U+6398	掘	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6398
U+63A1	採	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63A1
U+63AA	措	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63AA
U+63C9	揉	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63C9
U+63E1	握	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-63E1
U+64CD	操	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-64CD
U+6582	斂	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6582
U+661C	昜	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-661C
U+6662	晢	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6662
U+668C	暌	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-668C
U+66F7	曷	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-66F7
U+66FC	曼	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-66FC
U+6714	朔	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6714
U+6750	材	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6750
U+67DD	柝	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-67DD
U+6881	梁	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6881
U+6A39	樹	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6A39
U+6B61	歡	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B61
U+6B65	步	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B65
U+6B83	殃	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B83
U+6B86	殆	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B86
U+6B9E	殞	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6B9E
U+6C24	氤	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C24
U+6C32	氲	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C32
U+6C37	氷	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C37
U+6C5F	江	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6C5F
U+6D0A	洊	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D0A
U+6D25	津	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D25
U+6D2A	洪	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6D2A
U+6E9D	溝	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6E9D
U+6F01	漁	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6F01
U+6FC1	濁	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-6FC1
U+7070	灰	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7070
U+70AD	炭	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-70AD
U+70C8	烈	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-70C8
U+7126	焦	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7126
U+71D5	燕	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-71D5
U+7228	爨	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7228
U+74E6	瓦	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-74E6
U+7559	留	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7559
U+756C	畬	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-756C
U+76DF	盟	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76DF
U+76EA	盪	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-76EA
U+77DC	矜	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-77DC
U+78D0	磐	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-78D0
U+7981	禁	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7981
U+79C1	私	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-79C1
U+7A2E	種	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A2E
U+7A46	穆	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A46
U+7A6B	穫	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A6B
U+7A7F	穿	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7A7F
U+7ACA	竊	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7ACA
U+7ADF	竟	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7ADF
U+7AF6	競	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7AF6
U+7B26	符	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7B26
U+7B64	筤	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7B64
U+7C2A	簪	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7C2A
U+7D00	紀	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7D00
U+7D6A	絪	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7D6A
U+7DE3	緣	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7DE3
U+7DEF	緯	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7DEF
U+7E1B	縛	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7E1B
U+7EC8	终	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7EC8
U+7F3A	缺	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-7F3A
U+8170	腰	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8170
U+81F2	臲	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-81F2
U+83D1	菑	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-83D1
U+8466	葦	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8466
U+846C	葬	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-846C
U+84CF	蓏	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-84CF
U+8569	蕩	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8569
U+85DD	藝	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-85DD
U+8755	蝕	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8755
U+8853	術	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8853
U+885B	衛	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-885B
U+8861	衡	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8861
U+88C2	裂	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-88C2
U+89B2	覲	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-89B2
U+8A54	詔	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8A54
U+8C46	豆	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8C46
U+8CCA	賊	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8CCA
U+8D1B	贛	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8D1B
U+8D66	赦	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8D66
U+8DDD	距	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8DDD
U+8E8B	躋	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-8E8B
U+904D	遍	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-904D
U+9085	邅	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9085
U+9149	酉	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9149
U+920E	鈎	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-920E
U+9332	録	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9332
U+944A	鑊	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-944A
U+95A3	閣	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-95A3
U+9706	霆	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9706
U+982D	頭	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-982D
U+9A4E	驎	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9A4E
U+9AF4	髴	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9AF4
U+9B6F	魯	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9B6F
U+9D89	鶉	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9D89
U+9ECD	黍	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9ECD
U+9ED2	黒	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9ED2
U+9F14	鼔	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9F14
U+9F67	齧	3	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-9F67
U+0023	#	2	Basic Latin	Po	NUMBER SIGN
U+002B	+	2	Basic Latin	Sm	PLUS SIGN
U+003A	:	2	Basic Latin	Po	COLON
U+0041	A	2	Basic Latin	Lu	LATIN CAPITAL LETTER A
U+0045	E	2	Basic Latin	Lu	LATIN CAPITAL LETTER E
U+004A	J	2	Basic Latin	Lu	LATIN CAPITAL LETTER J
U+004E	N	2	Basic Latin	Lu	LATIN CAPITAL LETTER N
U+004F	O	2	Basic Latin	Lu	LATIN CAPITAL LETTER O
U+0054	T	2	Basic Latin	Lu	LATIN CAPITAL LETTER T
U+0055	U	2	Basic Latin	Lu	LATIN CAPITAL LETTER U
U+0059	Y	2	Basic Latin	Lu	LATIN CAPITAL LETTER Y
U+3CFA	㳺	2	CJK Unified Ideographs Extension A	Lo	CJK UNIFIED IDEOGRAPH-3CFA
U+460F	䘏	2	CJK Unified Ideographs Extension A	Lo	CJK UNIFIED IDEOGRAPH-460F
U+4DE7	䷧	2	Yijing Hexagram Symbols	So	HEXAGRAM FOR DELIVERANCE
U+4E9F	亟	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4E9F
U+4ED5	仕	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4ED5
U+4F0A	伊	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F0A
U+4F43	佃	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F43
U+4F5E	佞	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F5E
U+4F75	併	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F75
U+4F9B	供	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4F9B
U+4FBF	便	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-4FBF
U+5016	倖	2	CJK Unified Ideographs	Lo	CJK UNIFIED IDEOGRAPH-5016
