kr_id,kr_subsection,old_id,authorityID,json_key,title,category,alt
KR6p0106,KR6p,X62n1187,CA0001844,X1187,淨土隨學,淨土宗部類,
KR6p0107,KR6p,X62n1188,CA0001829,X1188,淨土必求,淨土宗部類,
KR6p0108,KR6p,X62n1189,CA0001831,X1189,淨土承恩集,淨土宗部類,
KR6p0109,KR6p,X62n1190,CA0002360,X1190,念佛三昧,淨土宗部類,
KR6p0110,KR6p,X62n1191,CA0003511,X1191,西方確指,淨土宗部類,
KR6p0111,KR6p,X62n1192,CA0002598,X1192,清珠集,淨土宗部類,
KR6p0112,KR6p,X62n1193,CA0002045,X1193,蓮邦消息,淨土宗部類,
KR6p0113,KR6p,X62n1194,CA0001834,X1194,淨土極信錄,淨土宗部類,
KR6p0114,KR6p,X62n1195,CA0002359,X1195,念佛起緣彌陀觀偈直解,淨土宗部類,
KR6p0115,KR6p,X62n1196,CA0001858,X1196,淨土證心集,淨土宗部類,
KR6p0116,KR6p,X62n1197,CA0002056,X1197,蓮宗必讀,淨土宗部類,
KR6p0117,KR6p,X62n1198,CA0001845,X1198,淨土神珠,淨土宗部類,
KR6p0118,KR6p,X62n1199,CA0001865,X1199,淨業痛策,淨土宗部類,
KR6p0119,KR6p,X62n1200,CA0003098,X1200,時時好念佛,淨土宗部類,
KR6p0120,KR6p,X62n1201,CA0002533,X1201,啟信雜說,淨土宗部類,
KR6p0121,KR6p,X62n1202,CA0001832,X1202,淨土紺珠,淨土宗部類,
KR6p0122,KR6p,X62n1203,CA0003606,X1203,修西輯要,淨土宗部類,
KR6p0123,KR6p,X62n1204,CA0002053,X1204,蓮修起信錄,淨土宗部類,
KR6p0124,KR6p,X62n1205,CA0000278,X1205,報恩論,淨土宗部類,
KR6p0125,KR6p,X62n1206,CA0000478,X1206,持名四十八法,淨土宗部類,
KR6p0126,KR6p,X62n1208,CA0003327,X1208,唯心集,淨土宗部類,
KR6p0127,KR6p,X62n1209,CA0003795,X1209,影響集,淨土宗部類,
KR6p0128,KR6p,X62n1210,CA0000816,X1210,二林唱和詩,淨土宗部類,
KR6p0129,KR6p,X62n1211,CA0001193,X1211,觀河集節鈔,淨土宗部類,
KR6p0130,KR6p,X62n1212,CA0005010,X1212,測海集節鈔,淨土宗部類,
KR6p0131,KR6p,X62n1213,CA0002605,X1213,瓊樓吟稿節鈔,淨土宗部類,
KR6p0132,KR6p,X62n1214,CA0002052,X1214,蓮修必讀,淨土宗部類,
KR6p0133,KR6p,X62n1215,CA0002490,X1215,普能嵩禪師淨土詩,淨土宗部類,
KR6p0134,KR6p,X62n1216,CA0001838,X1216,淨土救生船詩,淨土宗部類,
KR6p0135,KR6p,T85n2826,CA0004846,T2826,略諸經論念佛法門往生淨土集卷上,"淨土宗部類,敦煌寫本部類",
KR6p0136,KR6p,T85n2827,CA0004847,T2827,淨土五會念佛誦經觀行儀卷中．下,"淨土宗部類,敦煌寫本部類",
KR6p0137,KR6p,T85n2828,CA0004848,T2828,大乘淨土讚,"淨土宗部類,敦煌寫本部類",
KR6p0138,KR6p,T85n2829,CA0004849,T2829,持齋念佛懺悔禮文,"淨土宗部類,敦煌寫本部類",
KR6p0139,KR6p,T85n2830A,CA0004850,T2830A,道安法師念佛讚,"淨土宗部類,敦煌寫本部類",
KR6p0140,KR6p,T85n2830B,CA0004851,T2830B,道安法師念佛讚文,"淨土宗部類,敦煌寫本部類",
KR6p0141,KR6p,CC006n0006,CA0008685,CC0006,佛說大乘無量壽莊嚴清淨平等覺經會集,"淨土宗部類,新編部類",
KR6q0001,KR6r,T51n2075,CA0002039,T2075,曆代法寶記,史傳部類,
KR6q0002,KR6v,B25n0144,CA0006229,B0144,祖堂集,新編部類,
KR6q0003,KR6r,T51n2076,CA0001818,T2076,景德傳燈錄,史傳部類,
KR6q0004,KR6r,X78n1553,CA0003234,X1553,天聖廣燈錄,史傳部類,
KR6q0005,KR6r,X78n1554,CA0003481,X1554,五家正宗贊,史傳部類,
KR6q0006,KR6r,X78n1555,CA0001551,X1555,建中靖國續燈錄目錄,史傳部類,
KR6q0007,KR6r,X78n1556,CA0005522,X1556,建中靖國續燈錄,史傳部類,
KR6q0008,KR6r,X79n1557,CA0002043,X1557,聯燈會要,史傳部類,
KR6q0009,KR6r,X79n1558,CA0001536,X1558,嘉泰普燈錄總目錄,史傳部類,
KR6q0010,KR6r,X79n1559,CA0001739,X1559,嘉泰普燈錄,史傳部類,
KR6q0011,KR6r,X80n1564,CA0003464,X1564,五燈會元目錄,史傳部類,
KR6q0012,KR6r,X80n1565,CA0003462,X1565,五燈會元,史傳部類,
KR6q0013,KR6r,X80n1566,CA0003465,X1566,五燈會元續略,史傳部類,
KR6q0014,KR6r,X85n1593,CA0000424,X1593,禪宗正脉,史傳部類,
KR6q0015,KR6r,X83n1572,CA0003639,X1572,續傳燈錄目錄,史傳部類,
KR6q0016,KR6r,T51n2077,CA0003638,T2077,續傳燈錄,史傳部類,
KR6q0017,KR6r,X83n1574,CA0003640,X1574,增集續傳燈錄,史傳部類,
KR6q0018,KR6r,X80n1567,CA0003469,X1567,五燈嚴統目錄,史傳部類,
KR6q0019,KR6r,X80n1568,CA0003468,X1568,五燈嚴統,史傳部類,
KR6q0020,KR6r,X81n1569,CA0003470,X1569,五燈嚴統解惑編,史傳部類,
KR6q0021,KR6r,X81n1570,CA0003467,X1570,五燈全書目錄,史傳部類,
KR6q0022,KR6r,X81n1571,CA0003466,X1571,五燈全書,史傳部類,
KR6q0023,KR6r,X83n1578,CA0004073,X1578,指月錄,史傳部類,
KR6q0024,KR6r,X84n1579,CA0003654,X1579,續指月錄,史傳部類,
KR6q0025,KR6r,X85n1592,CA0000092,X1592,揞黑豆集,史傳部類,
KR6q0026,KR6r,X84n1580,CA0001569,X1580,教外別傳,史傳部類,
KR6q0027,KR6r,X84n1582,CA0005013,X1582,續燈正統目錄,史傳部類,
KR6q0028,KR6r,X84n1583,CA0003643,X1583,續燈正統,史傳部類,
KR6q0029,KR6r,X84n1584,CA0005014,X1584,續燈存稿目錄,史傳部類,
KR6q0030,KR6r,X84n1585,CA0003642,X1585,續燈存稿,史傳部類,
KR6q0031,KR6r,X85n1586,CA0004061,X1586,正源略集目錄,史傳部類,
KR6q0032,KR6r,X85n1587,CA0004059,X1587,正源略集,史傳部類,
KR6q0033,KR6r,X85n1588,CA0004060,X1588,正源略集補遺,史傳部類,
KR6q0034,KR6r,X85n1589,CA0001812,X1589,錦江禪燈目錄,史傳部類,
KR6q0035,KR6r,X85n1590,CA0001811,X1590,錦江禪燈,史傳部類,
KR6q0036,KR6r,X85n1591,CA0002578,X1591,黔南會燈錄,史傳部類,
KR6q0037,KR6r,X86n1609,CA0002495,X1609,普陀列祖錄,史傳部類,
KR6q0038,KR6r,X86n1605,CA0001518,X1605,繼燈錄,史傳部類,
KR6q0039,KR6r,X86n1607,CA0001884,X1607,居士分燈錄,史傳部類,
KR6q0040,KR6r,X79n1560,CA0000398,X1560,禪林僧寶傳,史傳部類,
KR6q0041,KR6r,X79n1561,CA0002755,X1561,僧寶正續傳,史傳部類,
KR6q0042,KR6r,X79n1562,CA0000399,X1562,南宋元明禪林僧寶傳,史傳部類,
KR6q0043,KR6r,X84n1581,CA0001479,X1581,皇明名僧輯略,史傳部類,
KR6q0044,KR6r,X86n1606,CA0001552,X1606,建州弘釋錄,史傳部類,
KR6q0045,KR6r,X86n1608,CA0000109,X1608,八十八祖道影傳贊,史傳部類,
KR6q0046,KR6r,X87n1616,CA0002891,X1616,山菴雜錄,史傳部類,
KR6q0047,KR6r,X87n1617,CA0004062,X1617,正宗心印後續聯芳,史傳部類,
KR6q0048,KR6r,X87n1618,CA0003982,X1618,祖庭指南,史傳部類,
KR6q0049,KR6r,X87n1619,CA0003535,X1619,先覺集,史傳部類,
KR6q0050,KR6r,X87n1620,CA0003536,X1620,先覺宗乘,史傳部類,
KR6q0051,KR6r,X87n1621,CA0003811,X1621,優婆夷志,史傳部類,
KR6q0053,KR6q,T47n1985,CA0002069,T1985,鎮州臨濟慧照禪師語錄,禪宗部類,
KR6q0054,KR6q,T47n1992,CA0001022,T1992,汾陽無德禪師語錄,禪宗部類,
KR6q0055,KR6q,T47n1993,CA0001482,T1993,黃龍慧南禪師語錄,禪宗部類,
KR6q0056,KR6q,T47n1994A,CA0003684,T1994A,楊岐方會和尚語錄,禪宗部類,
KR6q0057,KR6q,T47n1994B,CA0003683,T1994B,楊岐方會和尚後錄,禪宗部類,
KR6q0058,KR6q,T47n1995,CA0000947,T1995,法演禪師語錄,禪宗部類,
KR6q0059,KR6q,T47n1997,CA0003891,T1997,圓悟佛果禪師語錄,禪宗部類,
KR6q0060,KR6q,T47n1998A,CA0000601,T1998A,大慧普覺禪師語錄,禪宗部類,
KR6q0061,KR6q,T47n1998B,CA0000602,T1998B,大慧普覺禪師宗門武庫,"禪宗部類,史傳部類",
KR6q0062,KR6q,M059n1540,CA0008264,M1540,大慧普覺禪師普說,禪宗部類,
KR6q0063,KR6q,J01nA042,CA0000599,JA042,大慧普覺禪師年譜,禪宗部類,
KR6q0064,KR6q,T47n1999,CA0002199,T1999,密菴和尚語錄,禪宗部類,
KR6q0065,KR6q,T47n2000,CA0003626,T2000,虛堂和尚語錄,禪宗部類,
KR6q0066,KR6q,T47n1986A,CA0000788,T1986A,筠州洞山悟本禪師語錄,禪宗部類,
KR6q0067,KR6q,T47n1986B,CA0000787,T1986B,瑞州洞山良价禪師語錄,禪宗部類,
KR6q0068,KR6q,T47n1987A,CA0000368,T1987A,撫州曹山元證禪師語錄,禪宗部類,
KR6q0069,KR6q,T47n1987B,CA0000367,T1987B,撫州曹山本寂禪師語錄,禪宗部類,
KR6q0070,KR6q,T48n2001,CA0001335,T2001,宏智禪師廣錄,禪宗部類,
KR6q0071,KR6q,T48n2002A,CA0002651,T2002A,如淨和尚語錄,禪宗部類,
KR6q0072,KR6q,T48n2002B,CA0003257,T2002B,天童山景德寺如淨禪師續語錄,禪宗部類,
KR6q0073,KR6q,T47n1988,CA0003919,T1988,雲門匡真禪師廣錄,禪宗部類,
KR6q0074,KR6q,T47n1996,CA0002261,T1996,明覺禪師語錄,禪宗部類,
KR6q0075,KR6q,T47n1989,CA0003337,T1989,潭州溈山靈祐禪師語錄,禪宗部類,
KR6q0076,KR6q,T47n1990,CA0003685,T1990,袁州仰山慧寂禪師語錄,禪宗部類,
KR6q0077,KR6q,T47n1991,CA0003385,T1991,金陵清涼院文益禪師語錄,禪宗部類,
KR6q0078,KR6q,T48n2003,CA0000310,T2003,佛果圜悟禪師碧巖錄,禪宗部類,
KR6q0079,KR6q,T48n2004,CA0003286,T2004,萬松老人評唱天童覺和尚頌古從容庵錄,禪宗部類,
KR6q0080,KR6q,T48n2005,CA0000421,T2005,無門關,禪宗部類,
KR6q0081,KR6q,T48n2006,CA0002623,T2006,人天眼目,禪宗部類,
KR6q0082,KR6q,T48n2007,CA0002334,T2007,南宗頓教最上大乘摩訶般若波羅蜜經六祖惠能大師於韶州大梵寺施法壇經,禪宗部類,
KR6q0083,KR6q,T48n2008,CA0002105,T2008,六祖大師法寶壇經,禪宗部類,
KR6q0084,KR6q,T48n2009,CA0002920,T2009,少室六門,禪宗部類,
KR6q0085,KR6q,T48n2010,CA0003593,T2010,信心銘,禪宗部類,
KR6q0086,KR6q,T48n2011,CA0003984,T2011,最上乘論,禪宗部類,
KR6q0087,KR6q,T48n2012A,CA0000802,T2012A,黃檗山斷際禪師傳心法要,禪宗部類,
KR6q0088,KR6q,T48n2012B,CA0003282,T2012B,黃檗斷際禪師宛陵錄,禪宗部類,
KR6q0089,KR6q,T48n2013,CA0000422,T2013,禪宗永嘉集,禪宗部類,
KR6q0090,KR6q,T48n2014,CA0003798,T2014,永嘉證道歌,禪宗部類,
KR6q0091,KR6q,T48n2015,CA0000414,T2015,禪源諸詮集都序,禪宗部類,
KR6q0092,KR6q,T48n2016,CA0003965,T2016,宗鏡錄,禪宗部類,
KR6q0093,KR6q,T48n2017,CA0003287,T2017,萬善同歸集,禪宗部類,
KR6q0094,KR6q,T48n2018,CA0003803,T2018,永明智覺禪師唯心訣,禪宗部類,
KR6q0095,KR6q,T48n2019A,CA0004050,T2019A,真心直說,禪宗部類,
KR6q0096,KR6q,T48n2019B,CA0001595,T2019B,誡初心學人文,禪宗部類,
KR6q0097,KR6q,T48n2020,CA0003611,T2020,高麗國普照禪師修心訣,禪宗部類,
KR6q0098,KR6q,T48n2021,CA0000419,T2021,禪宗決疑集,禪宗部類,
KR6q0099,KR6q,T48n2022,CA0000389,T2022,禪林寶訓,禪宗部類,
KR6q0100,KR6q,T48n2023,CA0003950,T2023,緇門警訓,禪宗部類,
KR6q0101,KR6q,T48n2024,CA0000387,T2024,禪關策進,禪宗部類,
KR6q0102,KR6q,T48n2025,CA0000161,T2025,勅修百丈清規,禪宗部類,
KR6q0103,KR6q,T85n2831,CA0004852,T2831,無心論,"禪宗部類,敦煌寫本部類",
KR6q0104,KR6q,T85n2832,CA0004853,T2832,南天竺國菩提達摩禪師觀門,"禪宗部類,敦煌寫本部類",
KR6q0105,KR6q,T85n2833,CA0004854,T2833,觀心論,"禪宗部類,敦煌寫本部類",
KR6q0106,KR6q,T85n2834,CA0004855,T2834,大乘無生方便門,"禪宗部類,敦煌寫本部類",
KR6q0107,KR6q,T85n2835,CA0004856,T2835,大乘開心顯性頓悟真宗論,"禪宗部類,敦煌寫本部類",
KR6q0108,KR6q,T85n2836,CA0004857,T2836,大乘北宗論,"禪宗部類,敦煌寫本部類",
KR6q0109,KR6q,T85n2837,CA0004858,T2837,楞伽師資記,"禪宗部類,敦煌寫本部類",
KR6q0110,KR6q,T85n2838,CA0004859,T2838,傳法寶紀,"禪宗部類,敦煌寫本部類",
KR6q0111,KR6q,T85n2839,CA0004860,T2839,讚禪門詩,"禪宗部類,敦煌寫本部類",
KR6q0112,KR6q,X63n1217,CA0000524,X1217,菩提達磨大師略辨大乘入道四行觀,禪宗部類,
KR6q0113,KR6q,X63n1218,CA0000526,X1218,達磨大師血脉論,禪宗部類,
KR6q0114,KR6q,X63n1219,CA0000525,X1219,達磨大師悟性論,禪宗部類,
KR6q0115,KR6q,X63n1220,CA0000523,X1220,達磨大師破相論,禪宗部類,
KR6q0116,KR6q,X63n1222,CA0003601,X1222,修禪要訣,禪宗部類,
KR6q0117,KR6q,X63n1223,CA0000808,X1223,頓悟入道要門論,禪宗部類,
KR6q0118,KR6q,X63n1224,CA0004129,X1224,諸方門人參問語錄,禪宗部類,
KR6q0119,KR6q,X63n1225,CA0000405,X1225,中華傳心地禪門師資承襲圖,禪宗部類,
KR6q0120,KR6q,X63n1226,CA0003968,X1226,宗門十規論,禪宗部類,
KR6q0121,KR6q,X63n1229,CA0000777,X1229,定慧相資歌,禪宗部類,
KR6q0122,KR6q,X63n1230,CA0001822,X1230,警世,禪宗部類,
KR6q0123,KR6q,X63n1231,CA0003802,X1231,心賦注,禪宗部類,
KR6q0124,KR6q,X63n1232,CA0004091,X1232,智覺禪師自行錄,禪宗部類,
KR6q0125,KR6q,X63n1233,CA0002532,X1233,祇園正儀,禪宗部類,
KR6q0126,KR6q,X63n1234,CA0002070,X1234,臨濟宗旨,禪宗部類,
KR6q0127,KR6q,X63n1235,CA0004097,X1235,智證傳,禪宗部類,
KR6q0128,KR6q,X63n1236,CA0000366,X1236,(重編)曹洞五位顯訣,禪宗部類,
KR6q0129,KR6q,X63n1237,CA0000250,X1237,寶鏡三昧本義,禪宗部類,
KR6q0130,KR6q,X63n1238,CA0000251,X1238,寶鏡三昧原宗辨謬說,禪宗部類,
KR6q0131,KR6q,X63n1239,CA0003335,X1239,溈山警策註,禪宗部類,
KR6q0132,KR6q,X63n1240,CA0003334,X1240,溈山警策句釋記,禪宗部類,
KR6q0133,KR6q,X63n1241,CA0004065,X1241,證道歌註,禪宗部類,
KR6q0134,KR6q,X63n1242,CA0003797,X1242,永嘉禪宗集註,禪宗部類,
KR6q0135,KR6q,X63n1244,CA0000162,X1244,百丈清規證義記,禪宗部類,
KR6q0136,KR6q,X63n1245,CA0000417,X1245,(重雕補註)禪苑清規,禪宗部類,
KR6q0137,KR6q,X63n1246,CA0002691,X1246,入眾日用,禪宗部類,
KR6q0138,KR6q,X63n1247,CA0002692,X1247,入眾須知,禪宗部類,
KR6q0139,KR6q,X63n1248,CA0001477,X1248,幻住庵清規,禪宗部類,
KR6q0140,KR6q,X63n1249,CA0000381,X1249,叢林校定清規總要,禪宗部類,
KR6q0141,KR6q,X63n1250,CA0000396,X1250,禪林備用清規,禪宗部類,
KR6q0142,KR6q,X63n1251,CA0000382,X1251,叢林兩序須知,禪宗部類,
KR6q0143,KR6q,X63n1252,CA0000401,X1252,禪林疏語考證,禪宗部類,
KR6q0144,KR6q,X63n1253,CA0000493,X1253,初學記,禪宗部類,
KR6q0145,KR6q,X63n1254,CA0004058,X1254,正行集,禪宗部類,
KR6q0146,KR6q,X63n1255,CA0000388,X1255,禪家龜鑑,禪宗部類,
KR6q0147,KR6q,X63n1256,CA0003970,X1256,宗門玄鑑圖,禪宗部類,
KR6q0148,KR6q,X63n1257,CA0000338,X1257,博山禪警語,禪宗部類,
KR6q0149,KR6q,X63n1258,CA0000425,X1258,禪宗直指,禪宗部類,
KR6q0150,KR6q,X63n1259,CA0000403,X1259,禪門鍛鍊說,禪宗部類,
KR6q0151,KR6q,X64n1260,CA0002068,X1260,列祖提綱錄,禪宗部類,
KR6q0152,KR6q,X64n1261,CA0003981,X1261,祖庭事苑,禪宗部類,
KR6q0153,KR6q,X64n1262,CA0000394,X1262,禪林寶訓音義,禪宗部類,
KR6q0154,KR6q,X64n1263,CA0000391,X1263,禪林寶訓合註,禪宗部類,
KR6q0155,KR6q,X64n1264,CA0000392,X1264,禪林寶訓拈頌,禪宗部類,
KR6q0156,KR6q,X64n1265,CA0000393,X1265,禪林寶訓順硃,禪宗部類,
KR6q0157,KR6q,X64n1266,CA0000390,X1266,禪林寶訓筆說,禪宗部類,
KR6q0158,KR6q,X64n1268,CA0000380,X1268,叢林公論,禪宗部類,
KR6q0159,KR6q,X64n1269,CA0003066,X1269,十牛圖頌,禪宗部類,
KR6q0160,KR6q,X64n1270,CA0003067,X1270,十牛圖頌,禪宗部類,
KR6q0161,KR6q,X64n1271,CA0003065,X1271,十牛圖和頌,禪宗部類,
KR6q0162,KR6q,X64n1276,CA0000402,X1276,禪門寶藏錄,禪宗部類,
KR6q0163,KR6q,J23nB128,CA0005820,JB128,普明禪師牧牛圖頌,禪宗部類,
KR6q0164,KR6q,J23nB129,CA0004946,JB129,牧牛圖頌,禪宗部類,
KR6q0165,KR6q,X65n1277,CA0001129,X1277,高峰龍泉院因師集賢語錄,禪宗部類,
KR6q0166,KR6q,X65n1278,CA0000423,X1278,禪宗雜毒海,禪宗部類,
KR6q0167,KR6q,X65n1279,CA0003500,X1279,五宗原,禪宗部類,
KR6q0168,KR6q,X65n1280,CA0002405,X1280,闢妄救略說,禪宗部類,
KR6q0169,KR6q,X65n1282,CA0003480,X1282,五家宗旨纂要,禪宗部類,
KR6q0170,KR6q,X65n1283,CA0003961,X1283,宗範,禪宗部類,
KR6q0171,KR6q,X65n1285,CA0001915,X1285,慨古錄,禪宗部類,
KR6q0172,KR6q,X65n1286,CA0003980,X1286,祖庭鉗鎚錄,禪宗部類,
KR6q0173,KR6q,X65n1287,CA0002561,X1287,千松筆記,禪宗部類,
KR6q0174,KR6q,X65n1288,CA0003283,X1288,萬法歸心錄,禪宗部類,
KR6q0175,KR6q,X65n1289,CA0000426,X1289,禪宗指掌,禪宗部類,
KR6q0176,KR6q,X65n1290,CA0001239,X1290,觀心玄樞,禪宗部類,
KR6q0177,KR6q,X65n1291,CA0004063,X1291,證道歌頌,禪宗部類,
KR6q0178,KR6q,X65n1292,CA0004064,X1292,證道歌註,禪宗部類,
KR6q0179,KR6q,X65n1293,CA0004066,X1293,證道歌註,禪宗部類,
KR6q0180,KR6q,X65n1294,CA0003336,X1294,溈山警策註,禪宗部類,
KR6q0181,KR6q,J20nB090,CA0003652,JB090,續原教論,禪宗部類,
KR6q0182,KR6q,J20nB091,CA0000739,JB091,道餘錄,禪宗部類,
KR6q0183,KR6q,J20nB095,CA0005792,JB095,蕅益三頌,禪宗部類,
KR6q0184,KR6q,J20nB096,CA0004113,JB096,周易禪解,禪宗部類,
KR6q0185,KR6q,J20nB097,CA0005793,JB097,天樂鳴空集,禪宗部類,
KR6q0186,KR6q,J20nB098,CA0005794,JB098,黃蘗無念禪師復問,禪宗部類,
KR6q0187,KR6q,J21nB110,CA0001342,JB110,護法錄,禪宗部類,
KR6q0188,KR6q,J20nB103,CA0005799,JB103,寒山子詩集,禪宗部類,
KR6q0189,KR6q,J23nB118,CA0005812,JB118,密藏開禪師遺稿,禪宗部類,
KR6q0190,KR6q,J23nB120,CA0004945,JB120,闢邪集,禪宗部類,
KR6q0191,KR6q,J23nB122,CA0003597,JB122,醒世錄,禪宗部類,
KR6q0192,KR6q,J23nB127,CA0003449,JB127,無依道人錄,禪宗部類,
KR6q0193,KR6q,J23nB135,CA0003088,JB135,石門文字禪,禪宗部類,
KR6q0194,KR6q,J25nB159,CA0005849,JB159,天真毒峰善禪師要語,禪宗部類,
KR6q0195,KR6q,J25nB164,CA0004948,JB164,曹溪一滴,禪宗部類,
KR6q0196,KR6q,J25nB165,CA0004949,JB165,大巍禪師竹室集,禪宗部類,
KR6q0197,KR6q,J25nB166,CA0004950,JB166,浮山法句,禪宗部類,
KR6q0198,KR6q,J25nB167,CA0004951,JB167,徹庸和尚谷響集,禪宗部類,
KR6q0199,KR6q,J26nB180,CA0004953,JB180,天童弘覺忞禪師北遊集,禪宗部類,
KR6q0200,KR6q,J26nB181,CA0004954,JB181,布水臺集,禪宗部類,
KR6q0201,KR6q,J27nB190,CA0003096,JB190,石雨禪師法檀,禪宗部類,
KR6q0202,KR6q,J28nB207,CA0005882,JB207,古瓶山牧道者究心錄,禪宗部類,
KR6q0204,KR6q,J28nB215,CA0005891,JB215,頌古合響集,禪宗部類,
KR6q0205,KR6q,J28nB216,CA0001906,JB216,絕餘編,禪宗部類,
KR6q0206,KR6q,J29nB225,CA0005899,JB225,鄂州龍光達夫禪師雞肋集,禪宗部類,
KR6q0207,KR6q,J29nB226,CA0005900,JB226,頌古鉤鉅,禪宗部類,
KR6q0208,KR6q,J29nB227,CA0005901,JB227,集文字禪,禪宗部類,
KR6q0209,KR6q,J29nB245,CA0005913,JB245,高峰三山來禪師年譜,禪宗部類,
KR6q0210,KR6q,J30nB259,CA0004961,JB259,怡山禮佛發願文略釋,禪宗部類,
KR6q0211,KR6q,J30nB260,CA0005927,JB260,大懺悔文略解,禪宗部類,
KR6q0212,KR6q,J31nB267,CA0005934,JB267,牧雲和尚嬾齋別集,禪宗部類,
KR6q0213,KR6q,J31nB268,CA0004964,JB268,牧雲和尚宗本投機頌,禪宗部類,
KR6q0215,KR6q,J33nB279,CA0005943,JB279,虛舟禪師註八識規矩頌,禪宗部類,
KR6q0216,KR6q,J33nB283,CA0005945,JB283,天台三聖詩集和韻,禪宗部類,
KR6q0217,KR6q,J33nB293,CA0005051,JB293,擬寒山詩,禪宗部類,
KR6q0218,KR6q,J34nB295,CA0003663,JB295,學佛考訓,禪宗部類,
KR6q0219,KR6q,J34nB296,CA0002527,JB296,漆園指通,禪宗部類,
KR6q0220,KR6q,J34nB304,CA0005956,JB304,靈樹遠禪師雲嵒集,禪宗部類,
KR6q0221,KR6q,J34nB311,CA0005962,JB311,天界覺浪盛禪師全錄,禪宗部類,
KR6q0222,KR6q,J35nB325,CA0001576,JB325,解惑篇,禪宗部類,
KR6q0223,KR6q,J35nB326,CA0002308,JB326,木人剩稿,禪宗部類,
KR6q0224,KR6q,J35nB338,CA0005969,JB338,靈瑞尼祖揆符禪師妙湛錄,禪宗部類,
KR6q0225,KR6q,J35nB339,CA0005970,JB339,靈瑞禪師嵒華集,禪宗部類,
KR6q0226,KR6q,J36nB348,CA0002077,JB348,靈峰蕅益大師宗論,禪宗部類,
KR6q0227,KR6q,J36nB351,CA0000733,JB351,道德經順硃,禪宗部類,
KR6q0228,KR6q,J36nB354,CA0004975,JB354,錦屏破石卓禪師雜著,禪宗部類,
KR6q0229,KR6q,J37nB384,CA0001313,JB384,憨休禪師敲空遺響,禪宗部類,
KR6q0230,KR6q,J38nB416,CA0003267,JB416,調實居士證源錄,禪宗部類,
KR6q0231,KR6q,J38nB425,CA0001511,JB425,即非禪師全錄,禪宗部類,
KR6q0232,KR6q,J39nB439,CA0006047,JB439,高峰三山來禪師疏語,禪宗部類,
KR6q0233,KR6q,J39nB445,CA0006053,JB445,別菴禪師同門錄,禪宗部類,
KR6q0234,KR6q,J39nB458,CA0006063,JB458,正覺潤光澤禪師澡雪集,禪宗部類,
KR6q0235,KR6q,J40nB480,CA0004987,JB480,一貫別傳,禪宗部類,
KR6q0236,KR6q,J40nB481,CA0004988,JB481,古音王傳,禪宗部類,
KR6q0237,KR6q,J40nB484,CA0004990,JB484,野雲映禪師宗統頌,禪宗部類,
KR6q0238,KR6q,J40nB491,CA0004996,JB491,天寧法舟濟禪師剩語,禪宗部類,
KR6q0239,KR6q,J40nB495,CA0006083,JB495,天然居士懷淨土詩,禪宗部類,
KR6q0240,KR6q,J40nB497,CA0005001,JB497,鶴山禪師執帚集,禪宗部類,
KR6q0241,KR6q,G084n2084,CA0008095,G2084,坐禪箴,禪宗部類,
KR6q0242,KR6q,G084n2086,CA0008096,G2086,三根坐禪說,禪宗部類,
KR6q0243,KR6q,X65n1295,CA0000420,X1295,禪宗頌古聯珠通集,禪宗部類,
KR6q0244,KR6q,C078n1720,CA0007997,C1720,禪宗頌古聯珠通集,禪宗部類,
KR6q0245,KR6q,X66n1296,CA0003967,X1296,宗門拈古彙集,禪宗部類,
KR6q0246,KR6q,X66n1297,CA0003962,X1297,宗鑑法林,禪宗部類,
KR6q0247,KR6q,X66n1298,CA0000408,X1298,禪門諸祖師偈頌,禪宗部類,
KR6q0248,KR6q,X67n1299,CA0000397,X1299,禪林類聚,禪宗部類,
KR6q0249,KR6q,X67n1301,CA0001058,X1301,佛果擊節錄,禪宗部類,
KR6q0250,KR6q,X67n1302,CA0002607,X1302,焭絕老人天奇直註雪竇顯和尚頌古,禪宗部類,
KR6q0251,KR6q,X67n1303,CA0002073,X1303,林泉老人評唱投子青和尚頌古空谷集,禪宗部類,
KR6q0252,KR6q,X67n1304,CA0002074,X1304,林泉老人評唱丹霞淳禪師頌古虗堂集,禪宗部類,
KR6q0253,KR6q,X67n1306,CA0002606,X1306,焭絕老人天奇直註天童覺和尚頌古,禪宗部類,
KR6q0254,KR6q,X67n1307,CA0003285,X1307,萬松老人評唱天童覺和尚拈古請益錄,禪宗部類,
KR6q0255,KR6q,X67n1308,CA0001869,X1308,徑石滴乳集,禪宗部類,
KR6q0256,KR6q,X67n1309,CA0004053,X1309,正法眼藏,禪宗部類,
KR6q0257,KR6q,X67n1310,CA0002353,X1310,拈八方珠玉集,禪宗部類,
KR6q0258,KR6q,X67n1312,CA0003270,X1312,通玄百問,禪宗部類,
KR6q0259,KR6q,X67n1313,CA0002588,X1313,青州百問,禪宗部類,
KR6q0260,KR6q,X68n1314,CA0001186,X1314,古尊宿語錄目錄,禪宗部類,
KR6q0261,KR6q,X68n1315,CA0001185,X1315,古尊宿語錄,禪宗部類,
KR6q0262,KR6q,X68n1316,CA0001188,X1316,古尊宿語要目錄,禪宗部類,
KR6q0263,KR6q,C077n1710,CA0007996,C1710,古尊宿語錄,禪宗部類,
KR6q0264,KR6q,X68n1317,CA0001189,X1317,續古尊宿語要目錄,禪宗部類,
